,rxn,smiles,dE0,density
7621,7631,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5]([H:14])([H:15])[N:6]=[C:7]2[H:16])([H:8])([H:9])[H:10],51.319790000000005,0.008243443164942656
7622,7632,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5]([H:14])([H:16])[N:6]([H:15])[C:7]2)([H:8])([H:9])[H:10],55.41905,0.010979460095296866
7623,7633,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:7]([H:16])[N:6]=[C:5]([H:14])[C@@:4]1([C:3]([H:11])([H:12])[H:15])[H:13])([H:8])([H:9])[H:10],53.11484,0.009434655913004804
7624,7634,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C-:5][N:6]([H:15])[C+:7]2)([H:8])([H:9])[H:10].[H:14][H:16],86.37508000000001,0.01667375709658704
7625,7635,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([C@@:7]2([H:16])[C:5]([H:13])([H:14])[N:6]2[H:15])[C:3]([H:11])([H:12])[C:4]1)([H:8])([H:9])[H:10],63.44808,0.015400924687878705
7626,7636,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:12])[C@:4]([C:3][H:11])([H:13])[C@@:5]2([H:14])[N:6]([H:15])[C@@:7]12[H:16])([H:8])([H:9])[H:10],56.27213,0.011506882571549271
7627,7637,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:3]([H:11])[C:4]([H:12])([H:13])[C@@:5]2([H:14])[N:6]([H:15])[C@@:7]12[H:16])([H:8])([H:9])[H:10],55.66969,0.011137937769019144
7628,7638,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2]1([C:3]([H:11])([H:12])[H:15])[C@@:4]2([H:13])[C:5]([H:14])=[N:6][C@@:7]12[H:16])([H:8])([H:9])[H:10],55.70106,0.011157575048528537
7629,7639,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5][N:6]([H:15])[C:7]2([H:14])[H:16])([H:8])([H:9])[H:10],54.42309,0.010325864229653045
7630,7640,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:7]([H:16])[N:6]([H:15])[C:5]([H:14])=[C:4]([H:13])[C:3]1([H:11])[H:12])([H:8])([H:9])[H:10],46.19011,0.0058503369646138
7631,7641,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@:5]2([N:6]([C:7][H:16])[H:15])[H:14])([H:8])([H:9])[H:10],59.03505,0.012987564713164982
7632,7642,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[C@@:7]1([H:16])[C@:5]([C:4][H:13])([H:14])[N:6]1[H:15])([H:8])([H:9])[H:10],51.85551,0.008587846871367714
7633,7643,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5]([H:14])=[N:6][C:7]2([H:15])[H:16])([H:8])([H:9])[H:10],51.27639,0.008216137651034551
7634,7644,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C:3]([H:11])([H:12])[C:4]([H:13])=[C:5]([H:14])[N:6]([H:15])[C:7]1([H:9])[H:16])([H:8])[H:10],80.51633000000001,0.01964509702350671
7635,7645,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2]1([C:3]([H:11])([H:12])[H:15])[C:4]([H:13])=[C:5]([H:14])[N:6]=[C:7]1[H:16])([H:8])([H:9])[H:10],55.68762,0.011149167265458868
7636,7646,[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10]>>[N:1]#[C:2][C:3]1=[C:7]([H:10])[C@@:6]2([H:9])[C@:4]1([H:8])[O:5]2,101.4119,0.009082689339859788
7637,7647,[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10]>>[N:1]#[C:2][C:3]1=[C:4]([H:8])[C@@:7]1([C:6](=[O:5])[H:9])[H:10],89.35417,0.014988410871429653
7639,7649,[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10]>>[N:1]#[C:2][C:3]([C:4](=[O:5])[H:8])=[C:7]=[C:6]([H:9])[H:10],70.49649000000001,0.01772408550483524
7640,7650,[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10]>>[N:1]#[C:2][C:4](=[C:3]=[C:7]([C:6](=[O:5])[H:9])[H:10])[H:8],83.07462,0.018566952872277772
7641,7651,[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10]>>[N:1]1=[C:2]2/[C:3](=[C:7](/[C:6](=[O:5])[H:9])[H:10])[C@:4]12[H:8],109.07394,0.007259233351310725
7643,7653,[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10]>>[N:1]1=[C:4]([H:8])[O:5][C:6]([H:9])=[C:7]([H:10])[C:3]#[C:2]1,111.13056,0.00643297218426961
7644,7654,[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10]>>[N:1]#[C:2][C:3]1=[C:4]([H:8])[O+:5]=[C-:6][C:7]1([H:9])[H:10],67.69933,0.01740138076962346
7645,7655,[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10]>>[N:1]#[C:2][C@:3]1([H:8])[C-:4]=[O+:5][C:6]([H:9])=[C:7]1[H:10],72.17721,0.017912233167776317
7646,7656,[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10]>>[N:1]#[C:2][C@:3]([C:4](=[O:5])[H:8])([C:7]#[C:6][H:9])[H:10],92.68291,0.012923001156314638
7647,7657,[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10]>>[N+:1](#[C-:2])[c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10],59.01988000000001,0.012980076353535899
7648,7658,[N:1]#[C:2][c:3]1[c:4]([H:8])[o:5][c:6]([H:9])[c:7]1[H:10]>>[C:6](#[C:7][H:10])[H:9].[N:1]#[C:2][C:3](=[C:4]=[O:5])[H:8],116.32946,0.004730353237765898
7650,7660,[C:1]([O:2][C:3](/[C:4](=[N:5]\[O:6][H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([N:5]([C@@:4]1([C:7]([H:14])([H:15])[H:16])[O:2][C:3]1([H:11])[H:12])[O:6][H:13])([H:8])([H:9])[H:10],99.48869,0.009501038426536355
7651,7661,[C:1]([O:2][C:3](/[C:4](=[N:5]\[O:6][H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][H:8])([N:5]([C:4](=[C:3]([H:11])[H:12])[C:7]([H:14])([H:15])[H:16])[O:6][H:13])([H:9])[H:10],94.32471,0.01187857825337759
7652,7662,[C:1]([O:2][C:3](/[C:4](=[N:5]\[O:6][H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]([C:4]([N:5]([O:6][H:13])[H:15])=[C:7]([H:14])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],65.72698000000001,0.016699438664665448
7653,7663,[C:1]([O:2][C:3](/[C:4](=[N:5]\[O:6][H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][H:13])([H:8])([H:9])[H:10].[C:3](=[C:4]([N:5]=[O:6])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12],45.650090000000006,0.005666830583694143
7654,7664,[C:1]([O:2][C:3](/[C:4](=[N:5]\[O:6][H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C-:1]([O+:2]=[C:3]([H:11])[H:12])([H:8])[H:9].[C:4](=[N:5]/[O:6][H:13])(\[C:7]([H:14])([H:15])[H:16])[H:10],76.75863000000001,0.019351529668786567
7655,7665,[C:1]([O:2][C:3](/[C:4](=[N:5]\[O:6][H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][N:5]([C:4](=[C:3]([H:11])[H:12])[C:7]([H:14])([H:15])[H:16])[O:6][H:13])([H:8])([H:9])[H:10],76.92593000000001,0.019406164285868683
7656,7666,[C:1]([O:2][C:3](/[C:4](=[N:5]\[O:6][H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]([C+:4]([N:5]([O-:6])[H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10],52.31689,0.00889353434038679
7657,7667,[C:1]([O:2][C:3](/[C:4](=[N:5]\[O:6][H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[O+:2][C:3](=[C:4]([N-:5][O:6][H:13])[C:7]([H:14])([H:15])[H:16])[H:12])([H:8])[H:9].[H:10][H:11],77.38584,0.019543368426907792
7658,7668,[C:1]([O:2][C:3](/[C:4](=[N:5]\[O:6][H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]([C@:4]([N:5]=[O:6])([C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],76.07614000000001,0.01911034210224356
7659,7669,[C:1]([O:2][C:3](/[C:4](=[N:5]\[O:6][H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[O:2])([H:8])[H:9].[C:3](=[C:4]([N:5]([O:6][H:13])[H:10])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12],58.26959,0.012605000450695535
7660,7670,[C:1]([O:2][C:3](/[C:4](=[N:5]\[O:6][H:13])[C:7]([H:14])([H:15])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]([C:4]([N:5]=[O:6])=[C:7]([H:14])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10].[H:13][H:15],103.71491,0.008728061414016778
7661,7671,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C:3][C@:5]([O:4][H:12])([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10],63.30746,0.015314559787548396
7662,7672,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C-:3]=[O+:4][C:5][C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10].[H:12][H:13],117.20113,0.004503548529380133
7663,7673,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C@@:3]([C:5][H:13])([H:12])[O:4][C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10],87.26148,0.016175665324904876
7664,7674,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[O:4][C@@:5]([C:3][H:12])([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10],100.41996,0.00927391441193026
7666,7676,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C@@:3]1([H:12])[O:4][C:5]1([H:13])[H:14])([C:6][O:7][H:15])[H:11])([H:8])([H:9])[H:10],70.26344,0.01770767264662526
7667,7677,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C@@:3]1([H:12])[O:4][C@:5]1([C:6][O:7][H:15])[H:13])[H:11])([H:8])[H:9].[H:10][H:14],112.39255,0.005950890593283225
7669,7679,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C@:3]([O:4][H:13])([H:12])[C:5][C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10],65.16861999999999,0.01641448166597105
7670,7680,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[C@@:6]([C:5](=[O:4])[H:13])([O:7][H:15])[H:14])([H:8])([H:9])[H:10],57.10278,0.011985967813539663
7672,7682,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C-:3]=[O+:4][C:5]([H:12])([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10],59.0536,0.012996718749387952
7673,7683,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C@@:3]1([H:12])[O:4][C:5]1([H:13])[H:15])([C:6](=[O:7])[H:14])[H:11])([H:8])([H:9])[H:10],73.64044,0.018250104471798954
7674,7684,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C@@:6]([C@@:5]1([H:13])[C-:3]=[O+:4]1)([O:7][H:15])[H:14])[H:11])([H:8])[H:9].[H:10][H:12],103.20849,0.008805317010267679
7676,7686,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[O+:4]=[C-:5][C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10],61.35762,0.014170257116645458
7677,7687,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C:3]([O:4]/[C:5](=[C:6](\[O:7][H:15])[H:14])[H:13])([H:10])[H:12])[H:11])([H:8])[H:9],89.40635,0.01495793919766991
7678,7688,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]1([H:8])([H:10])[C@:2]2([H:11])[C@:3]3([H:12])[O:4][C@:5]3([H:13])[C@:6]12[H:14].[O:7]([H:9])[H:15],103.81263,0.008712635078678888
7679,7689,[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([H:8])([H:9])([H:10])[H:11].[C:2]1[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14],90.38424,0.014374879782311866
7680,7690,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:6]([C:4](=[O:5])[H:15])([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10],54.49296,0.010372739107139328
7681,7691,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]([O:5][H:16])([C:6][C:7]([H:17])([H:18])[H:19])[H:15])[H:11])([H:8])([H:9])[H:10],68.42506,0.017536972901459422
7682,7692,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4](=[O+:5][C-:6]([C:7]([H:17])([H:18])[H:19])[H:16])[H:15])[H:11])([H:8])([H:9])[H:10],59.43736,0.013185730865510089
7683,7693,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C:4]([O+:5]=[C-:6][C:7]([H:17])([H:18])[H:19])([H:15])[H:16])[H:11])([H:8])([H:9])[H:10],74.54945,0.018544671408801502
7685,7695,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:12])[H:13])[H:11])([H:8])([H:9])[H:10].[C:4]1([H:14])([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16],113.03601,0.0057220821502797885
7686,7696,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:4](/[C:3]([H:12])([H:13])[H:14])[H:15])[H:11])([H:8])([H:9])[H:10].[O:5]=[C:6]([C:7]([H:17])([H:18])[H:19])[H:16],78.15491,0.019717547352585203
7687,7697,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]1([H:8])([H:10])[C@:2]([C:3]([H:12])([H:13])[H:14])([H:11])[C@@:4]1([C@@:6]([O:5][H:9])([C:7]([H:17])([H:18])[H:19])[H:16])[H:15],67.14431,0.017255388276913235
7689,7699,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([O:5][C@:6]([C:4][H:15])([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10],107.40213,0.007869457057783604
7691,7701,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])=[C:4]([C@@:6]([O:5][H:11])([C:7]([H:17])([H:18])[H:19])[H:16])[H:15])([H:8])([H:9])[H:10],62.53661999999999,0.014846319572511221
7692,7702,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O+:5]=[C-:6]1)[H:11])([H:8])([H:9])[H:10].[C:7]([H:16])([H:17])([H:18])[H:19],88.94755,0.015223889939197361
7693,7703,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:12])[H:13])[C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])([H:8])([H:9])[H:10].[H:11][H:14],111.95811,0.0061122865102440005
7694,7704,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]([O:5][C:7]([H:17])([H:18])[H:19])([C:6][H:16])[H:15])[H:11])([H:8])([H:9])[H:10],109.40732,0.00712699677453798
7695,7705,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C:6]1=[C:7]([H:17])[H:19])[H:11])([H:8])([H:9])[H:10].[H:16][H:18],116.98612,0.004558638083187043
7696,7706,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])=[C:4]([O:5][C:6](=[C:7]([H:17])[H:19])[H:16])[H:15])([H:8])([H:9])[H:10].[H:11][H:18],74.40309,0.018493781603183056
7697,7707,[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([H:8])([H:9])([H:10])[H:11].[C:2]([C:3]([H:12])([H:13])[H:14])[C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16],90.38931,0.014371795068526639
7699,7709,[C:1](/[N:2]=[C:3]1\[O:4][C@@:5]2([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:3]1\[O:4][C@:5]([C:6]([H:12])([H:13])[H:14])([H:11])[C:7]1)([H:8])([H:9])[H:10],63.07896,0.015174543323938635
7700,7710,[C:1](/[N:2]=[C:3]1\[O:4][C@@:5]2([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])([H:8])([H:9])[H:10]>>[C:1]([O:4][C@@:5]1([H:11])[C:6]([H:12])([H:13])[C@:7]1([C:3]#[N:2])[H:14])([H:8])([H:9])[H:10],89.84085999999999,0.014701752642626145
7701,7711,[C:1](/[N:2]=[C:3]1\[O:4][C@@:5]2([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:3]([C:7](=[C:6](\[C:5](=[O:4])[H:11])[H:13])/[H:14])\[H:12])([H:8])([H:9])[H:10],104.99964,0.008502047585088114
7702,7712,[C:1](/[N:2]=[C:3]1\[O:4][C@@:5]2([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])([H:8])([H:9])[H:10]>>[C:1]([N:2]([C:3]1=[O+:4][C-:5]2[C:6]([H:12])([H:13])[C@@:7]12[H:14])[H:11])([H:8])([H:9])[H:10],93.93631,0.01212080593274221
7703,7713,[C:1](/[N:2]=[C:3]1\[O:4][C@@:5]2([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])([H:8])([H:9])[H:10]>>[C:1]([N:2]([C:3]1=[C:7]2[C@@:5]([H:11])([O:4]1)[C:6]2([H:12])[H:13])[H:14])([H:8])([H:9])[H:10],80.49665999999999,0.019649854257129437
7704,7714,[C:1](/[N:2]=[C:3]1\[O:4][C@@:5]2([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:3]1\[O:4][C:5]([H:11])([H:12])[C@:7]1([C:6][H:13])[H:14])([H:8])([H:9])[H:10],67.87169,0.017438904368871497
7705,7715,[C:1](/[N:2]=[C:3]1\[O:4][C@@:5]2([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:3]1\[O+:4]=[C-:5][C@:7]1([C:6]([H:11])([H:12])[H:13])[H:14])([H:8])([H:9])[H:10],51.833,0.008573125825844019
7706,7716,[C:1](/[N:2]=[C:3]1\[O:4][C@@:5]2([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])([H:8])([H:9])[H:10]>>[C-:1]([N:2]([C:3]1=[O+:4][C@@:5]2([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])[H:8])([H:9])[H:10],79.73428,0.019780875294104376
